資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
台灣經濟論衡-經濟統計-按國別分之進口貨物價值,67175,台灣經濟論衡一年出刊4次，附表經濟統計為挑選重要且具代表性的總體經濟統計項目，以便讀者能整體性了解台灣目前經濟發展情形。(自107年秋季號起本刊取消「經濟統計」單元，資料不再更新),PERIOD;合計;香港價值;香港占總額百分比;印度價值;印度占總額百分比;印尼價值;印尼占總額百分比;日本價值;日本占總額百分比;韓國價值;韓國占總額百分比;馬來西亞價值;馬來西亞占總額百分比;菲律賓價值;菲律賓占總額百分比;新加坡價值;新加坡占總額百分比;泰國價值;泰國占總額百分比;越南價值;越南占總額百分比;科威特價值;科威特占總額百分比;沙烏地阿拉伯價值;沙烏地阿拉伯占總額百分比;阿拉伯聯合大公國價值;阿拉伯聯合大公國占總額百分比;比利時價值;比利時占總額百分比;法國價值;法國占總額百分比;德國價值;德國占總額百分比;義大利價值;義大利占總額百分比;荷蘭價值;荷蘭占總額百分比;瑞典價值;瑞典占總額百分比;瑞士價值;瑞士占總額百分比;英國價值;英國占總額百分比;加拿大價值;加拿大占總額百分比;美國價值;美國占總額百分比;巴西價值;巴西占總額百分比;墨西哥價值;墨西哥占總額百分比;澳洲價值;澳洲占總額百分比;紐西蘭價值;紐西蘭占總額百分比;時期,國家發展委員會
台灣經濟論衡-經濟統計-按國別分之出口貨物價值,67176,台灣經濟論衡一年出刊4次，附表經濟統計為挑選重要且具代表性的總體經濟統計項目，以便讀者能整體性了解台灣目前經濟發展情形。(自107年秋季號起本刊取消「經濟統計」單元，資料不再更新),PERIOD;合計;香港價值;香港占總額百分比;印度價值;印度占總額百分比;印尼價值;印尼占總額百分比;日本價值;日本占總額百分比;韓國價值;韓國占總額百分比;馬來西亞價值;馬來西亞占總額百分比;菲律賓價值;菲律賓占總額百分比;新加坡價值;新加坡占總額百分比;泰國價值;泰國占總額百分比;越南價值;越南占總額百分比;沙烏地阿拉伯價值;沙烏地阿拉伯占總額百分比;阿拉伯聯合大公國價值;阿拉伯聯合大公國占總額百分比;比利時價值;比利時占總額百分比;法國價值;法國占總額百分比;德國價值;德國占總額百分比;義大利價值;義大利占總額百分比;荷蘭價值;荷蘭占總額百分比;西班牙價值;西班牙占總額百分比;瑞典價值;瑞典占總額百分比;瑞士價值;瑞士占總額百分比;英國價值;英國占總額百分比;加拿大價值;加拿大占總額百分比;美國價值;美國占總額百分比;巴拿馬價值;巴拿馬占總額百分比;巴西價值;巴西占總額百分比;澳洲價值;澳洲占總額百分比;紐西蘭價值;紐西蘭占總額百分比;時期,國家發展委員會
台灣經濟論衡-經濟統計-核准華僑及外國人投資地區別,67177,台灣經濟論衡一年出刊4次，附表經濟統計為挑選重要且具代表性的總體經濟統計項目，以便讀者能整體性了解台灣目前經濟發展情形。(自107年秋季號起本刊取消「經濟統計」單元，資料不再更新),PERIOD;件數合計;金額合計;華僑件數小計;華僑金額小計;香港件數;香港金額;菲律賓件數;菲律賓金額;華僑其他地區件數;華僑其他地區金額;外國人件數小計;外國人金額小計;美國件數;美國金額;日本件數;日本金額;歐洲地區件數;歐洲地區金額;外國人其他地區件數;外國人其他地區金額;時期,國家發展委員會
台灣經濟論衡-經濟統計-核備對外、核准對大陸投資分業統計表,67178,台灣經濟論衡一年出刊4次，附表經濟統計為挑選重要且具代表性的總體經濟統計項目，以便讀者能整體性了解台灣目前經濟發展情形。(自107年秋季號起本刊取消「經濟統計」單元，資料不再更新),業別;民國41年-106年對外投資件數;民國41年-106年對外投資金額;民國107年1-5月對外投資件數;民國107年1-5月對外投資金額;民國80年-106年對大陸投資件數;民國80年-106年對大陸投資金額;民國107年1-5月對大陸投資件數;民國107年1-5月對大陸投資金額,國家發展委員會
國家發展委員會利益衝突迴避注意事項,67186,確立公職人員利益衝突迴避之規範，使同仁面對相關問題能有所依循，勇於任事以增進行政效能。,資料名稱;製作日期;提供單位;檔案格式;下載,國家發展委員會
公共建設計畫全生命週期績效管理-期中評估清單,70702,106年公共建設計畫期中評估清單，提供計畫名稱、次類別、主管機關、計畫開始年、計畫結束年、總經費（千元）,計畫名稱;次類別;主管機關;計畫開始年;計畫結束年;總經費(千元),國家發展委員會
公共建設計畫全生命週期績效管理-屆期評估清單,70703,102年起之屆期公共建設計畫屆期評估清單,編號;次類別;主管機關;計畫名稱,國家發展委員會
公共建設計畫全生命週期績效管理-營運評估清單,70704,提供年度，計畫名稱，類別,評估年;次類別;主管機關;計畫名稱,國家發展委員會
政府重大公共建設計畫全生命週期績效管理手冊（法規篇）,70705,為提升政府重大公共建設計畫績效管理，展開公共建設計畫「全生命週期績效管理機制」前期法規盤點工作，爰彙編本手冊。,序號;法令規定(含機制)名稱;主管機關;發布年月;適用編審作業階段;適用前置作業階段;適用工程執行階段;適用屆期/營運階段;連結網址,國家發展委員會
政府捐助成立之財團法人基本資料,70706,摘錄政府捐助之財團法人105年度行政監督總報告財團法人基本資料，以強化資訊公開透明。,項次;機關別;財團法人名稱;創立日期;業務類別或成立宗旨;基金規模－創立基金總額(千元);基金規模－期末基金總額(千元);政府捐助基金金額－原始捐助占比(%);政府捐助基金金額－累計捐助占比(%);政府捐助基金以外金額－年度捐助金額(千元);政府捐助基金以外金額－年度委辦金額(千元),國家發展委員會
歷年政府捐助之財團法人行政監督專案小組監督行政院所屬機關財團法人家數,70707,提供歷年政府捐助之財團法人行政監督專案小組監督行政院所屬機關財團法人家數，以強化資訊公開透明。,主管機關;101年度家數;102年度家數;103年度家數;104年度家數;105年度家數;106年度家數,國家發展委員會
中央廉政委員會歷次會議主席指示事項辦理情形,70708,中央廉政委員會歷次會議主席指示事項辦理情形,標題;統計截止;檔案連結;繼續追蹤案件數;解除追蹤案件數;自行追蹤案件數;併案追蹤案件數;當次案件總數,國家發展委員會
年度機關績效評估燈號整體分布-業務成果,70709,年度機關績效業務成果構面燈號整體分布,年度;標題;報告完成年月;燈號總數;綠燈數;黃燈數;紅燈數;白燈數,國家發展委員會
年度機關績效評估燈號整體分布-行政效率,70710,年度機關績效行政效率構面燈號整體分布,年度;標題;報告完成年月;燈號總數;綠燈數;黃燈數;紅燈數;白燈數,國家發展委員會
年度機關績效評估燈號整體分布-財務管理,70711,年度機關績效財務管理構面燈號整體分布,年度;標題;報告完成年月;燈號總數;綠燈數;黃燈數;紅燈數;白燈數,國家發展委員會
年度機關績效評估燈號整體分布-組織學習,70712,年度機關績效組織學習構面燈號整體分布,年度;標題;報告完成年月;燈號總數;綠燈數;黃燈數;紅燈數;白燈數,國家發展委員會
年度機關績效評估燈號整體分布-共同性目標,70713,年度機關績效共同性目標燈號整體分布,年度;標題;報告完成年月;燈號總數;綠燈數;黃燈數;紅燈數;白燈數,國家發展委員會
中長程個案計畫效益評估清單,70714,本效益評估之作法係以「合作研究」模式，藉由「強化評估團隊組成」、「採用評估方法」及「納入領域專家與利害團體」等方式，進行個案計畫之目標、過程及結果面向之深度評估。評估對象現階段以「計畫期程在3年以上，且執行逾1年」、「年度經費達1億元以上」及「社會關注者」之中長程個案計畫為主。,年度;標題;報告完成年月;公告機關;檔案連結,國家發展委員會
提升地方治理策勵營會議及成果資料,70715,與地方政府共同舉辦策勵營，提升地方治理效能,年度;梯次;會議名稱;開始日期;結束日期;天數;地點;地址;議題;新聞稿發布日期;新聞稿標題;新聞稿檔案下載連結;新聞稿檔案格式,國家發展委員會
行政院公共治理協調會報會議及成果資料,70716,為加強行政院有關部、會、行、總處、署、院、省政府(以下簡稱行政院所屬各機關)及直轄市政府、縣(市)政府(以下簡稱地方政府)主管研考業務單位之聯繫，協調解決各機關間相互配合問題，交換工作經驗及研究心得，提升公共治理量能，達成政府優質治理目標，特設行政院公共治理協調會報。,年度;會議名稱;協同辦理機關;開始日期;結束日期;天數;會議地點;會議相關資料;新聞稿標題;新聞稿網址,國家發展委員會
總統青年政見追蹤事項各機關辦理情形,70717,總統青年政見追蹤事項各機關辦理情形之摘要表，提供政策議題、應辦事項、主辦機關、協辦機關、辦理（執行）情形、管考建議。,案號;政策議題;應辦事項;主辦機關;協辦機關;辦理(執行)情形;管考建議,國家發展委員會
臺灣省政府預算,76986,臺灣省政府預算,年度;項目名稱;檔案下載-PDF;檔案下載-XML;檔案下載-OFFICE,國家發展委員會
臺灣省政府會計月報,80870,臺灣省政府會計月報,年度及月份;項目名稱;檔案下載-XML;檔案下載-PDF,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：臺商赴中國大陸投資相對其他地區投資之比重,80977,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;對外投資─總金額;中國大陸投資─金額;中國大陸投資─比重;其他地區投資─金額;其他地區投資─比重,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：臺商赴中國大陸投資相對我國固定資本形成比重,80978,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;赴大陸投資金額;臺灣固定資本形成;比重,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：陸資來臺投資相對我國固定資本形成比重,80979,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;陸資來臺投資金額;臺灣固定資本形成;比重,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：陸資來臺投資件數與金額占僑外資(含陸資)比重,80980,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;僑外資含陸資─件數;僑外資含陸資─金額;陸資來臺投資─件數;陸資來臺投資─件數比重;陸資來臺投資─金額;陸資來臺投資─金額比重,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：陸資來臺投資平均規模占僑外資(含陸資)比重,80981,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考,年度;陸資平均投資規模;僑外資含陸資平均投資規模;比重,國家發展委員會
臺灣家戶型態變化趨勢,80982,為利民眾瞭解我國家戶型態情形，蒐集行政院主計總處2000年及2010年普查資料，並配合我國人口變化，按性別暨年齡別，計算我國家戶型態規模分布及變化趨勢。,年齡;合計;夫婦;夫婦及未婚子女;夫(或婦)及未婚子女;祖父母、父母及未婚子女;父母及已婚子女;祖父母及未婚孫子女;單人家戶;有親屬關係之其他家庭;無親屬關係之其他家庭,國家發展委員會
「臺灣公共治理研究中心」國際研討會,80983,委託臺灣公共治理研究中心辦理國際研討會，透過學者專家及機關代表的參與，彙整兼具理論與實務效益的政策建議。,會議時間;會議主題;會議地點;參加人員;會議摘述;連結網址,國家發展委員會
國發會及地方政府歷年外語替代役役男分配情形統計表,80984,統計本會外語替代役役男分配至各縣市政府人員。,機關別;93年;94年;95年;96年;97年;98年;99年;100年;101年;102年;103年;104年;105年;106年,國家發展委員會
重要國家醫療與網路發展指標,80985,為了解重要國家醫療與網路發展情形，蒐集世界衛生組織之智慧醫療各國調查資料，以作為業務推動參考。,調查年度;國家;人口(千人);出生時預期壽命(歲);人均國民收入(購買力平價，美元);健康支出占GDP比率(%);每萬人口醫師數(人);每萬人口護理人員、助產士人數(人);每萬人口醫院病床數(床);ICT發展指標排名;人口網路使用比率(%),國家發展委員會
優化新創事業投資環境報告,80986,為優化國內新創生態系投資環境，加速新創事業快速發展,前言說明;面臨問題;目前作法;看見未來;結論建議;檔案格式;檔案下載網址,國家發展委員會
亞洲‧矽谷學院線上課程清單,80987,"本虛擬學院經由亞洲‧矽谷計畫與教育部所合作提供包含基礎, 進階以及應用領域之MOOCS型態課程，協助學習者經由線上自主學習具備物聯網應用及相關新興技術基礎知識，加速既有產業、新創團隊與全民共同參與物聯網數位創新的整合發展，並進而促進相關成果之運用與擴散。",開課平台;課程名稱;開課學校/機構,國家發展委員會
中長期資金運用申請及處理流程圖,80988,中長期資金運用制度係依據行政院82年7月1日起實施之「振興經濟方案」，以規劃統合有效運用我國社會中長期資金於民間投資與國家建設，促進經濟穩定發展為目標，行政院並於83年6月核頒「中長期資金運用策劃及推動要點」，成立跨部會之「中長期資金運用策劃及推動小組」，並於同年11月正式實施。,推動目的;中長期資金來源;申請類型;流程;流程參與單位;檔案格式;檔案下載網址,國家發展委員會
國家發展委員會新創法規調適之運作說明,80989,本會新創法規調適平臺處理之流程,資料名稱;檔案簡述;檔案格式;連結網址1;連結網址2;連結網址3,國家發展委員會
國家發展委員會新創法規調適平臺公告案例,80990,本會新創法規調適平臺公告之案例,ID;CreateDate;Theme;Description;Organ;Answer,國家發展委員會
國家發展委員會啟動法規鬆綁排除投資障礙專案之成果彙整,80991,以推動人民有感的法規鬆綁為目標，優先由財經法規著手，並從檢視函釋、行政規則及法規命令等規定做起，排除企業投資障礙，建立便民效能的法制環境。,日期;資料名稱;說明;檔案格式;檔案連結1;檔案連結2,國家發展委員會
國家發展計畫重大政策機關別KPI,80993,為展現政府推動重大政策之決心，就涉機關個別執行之重要政策，訂定機關別關鍵績效指標(KPI)及目標。,機關;政策;KPI;衡量標準;2020年目標值,國家發展委員會
國家發展計畫重大政策跨機關KPI,80994,為展現政府推動重大政策之決心，就涉跨機關協力之政策，訂定跨機關關鍵績效指標(KPI)及目標。,政策;KPI;衡量標準;2020年目標值;主(協)辦機關,國家發展委員會
檔案管理研習班課程表,81042,為切合各機關檔案管理人員專業訓練需求，規劃辦理基礎實務課程。,年度;課程編號;課程名稱;關鍵能力;能力向度;培訓分級;課程內容大要;授課時數,國家發展委員會檔案管理局
推廣檔案研究應用奬勵實施活動簡章,81043,為鼓勵各界檔案管理研究，推廣檔案創意加值，發揮檔案功能，規劃徵件奬勵之活動。,類別;評分項目;內容;比重;活動簡章下載網址,國家發展委員會檔案管理局
國家發展委員會檔案管理局內部控制聲明書,81044,聲明國家發展委員會檔案管理局整體內部控制之建立及執行係屬有效。,年度;簽署人;版本日期;全文網址,國家發展委員會檔案管理局
檔案移轉配合事項,81045,提供機關檔案管理人員使用，以辦理檔案移轉事宜,項次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
機關檔案鑑定作業指引摺頁,81046,提供機關檔案管理人員辦理機關檔案鑑定作業時之作業流程指引,項次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
國家發展委員會檔案管理局推動機關計畫性檔案清理計畫,81047,提供本局推動機關進行計畫性檔案清理作業之規劃與策略，做為機關檔案管理人員作業參考。,項次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
紙質類-國家檔案清查報告,81048,為確實掌握紙質類檔案保存狀況，爰辦理國家檔案清查作業，除掌握典藏數量外，亦藉以發現檔案異常及劣化情形，以儘速進行相關處置，俾使檔案典藏管理達到正確性、準確性與可用性之工作目標。,檔案類型;清查年度;清查數量(案);清查結果-檔案遭蟲蛀霉蝕(案);清查結果-檔案破損(案);清查結果-檔案散落(案);清查結果-機密檔案密等未劃刪(案);清查結果-檔案受損等級1級(案);清查結果-檔案受損等級2級(案),國家發展委員會檔案管理局
非紙質類-國家檔案清查報告,81049,為確實掌握非紙質類檔案保存狀況，爰辦理國家檔案清查作業，除掌握典藏數量外，亦藉以發現檔案異常及劣化情形，以儘速進行相關處置，俾使檔案典藏管理達到正確性、準確性與可用性之工作目標。,檔案類型;清查年度;全宗名;清查數量(案);清查結果-明顯酸化(捲);清查結果-破損、明顯酸化(捲);清查結果-變形、明顯酸化(捲);清查結果-片基變質(捲);清查結果-保存盒鏽蝕(案);清查結果-皺褶(張);清查結果-黏有標籤(張);清查結果-刮傷或刮痕(張);清查結果-捲曲(張);清查結果-斑點汙損(張);清查結果-銀鏡化(張);清查結果-斷裂(張);清查結果-發霉(張),國家發展委員會檔案管理局
政治檔案全文影像清單,81050,提供國家檔案資訊網公開政治檔案全文影像之清單,類別;全宗名;檔號;案名;案由,國家發展委員會檔案管理局
政治檔案內容分析,81051,提供檔案局所典藏政治檔案內容分析,主題類別;組織名稱;個人名稱;地區;附註1;附註2,國家發展委員會檔案管理局
公文及檔案管理資訊系統驗證服務數量統計,81052,提供歷年國家發展委員會檔案管理局公文及檔案管理資訊系統驗證服務數量統計。,年度;申請驗證件數;通過驗證件數;使用機關個數,國家發展委員會檔案管理局
文化及傳媒-國家檔案案名清單,81053,為便捷民眾查詢文化及傳媒相關之國家檔案目錄資料，提供已公開於國家檔案資訊網查詢文化及傳媒相關之案名清單。,機關名稱;檔號;案名或案由,國家發展委員會檔案管理局
人文及科技發展-國家檔案案名清單,81054,為便捷民眾查詢人文及科技發展相關之國家檔案目錄資料，提供已公開於國家檔案資訊網查詢人文及科技發展相關之案名清單。,機關名稱;檔號;案名或案由,國家發展委員會檔案管理局
國家發展委員會檔案管理局新聞稿,81055,計收錄國家發展委員會檔案管理局新聞稿發布日期、發布單位、聯繫資訊、主題等資訊。,項次;年度;發布日期;發布單位;聯絡資訊;主題;全文網址,國家發展委員會檔案管理局
國家發展委員會檔案管理局電子化會議執行情形資訊,81056,計收錄國家發展委員會檔案管理局電子化(節能減紙會議，使用筆電、字幕機及投影機者皆屬之)會議比率執行情形。,年度;月份;全部會議場次;電子化會議場次,國家發展委員會檔案管理局
國家發展委員會檔案管理局留職停薪人數統計,81057,計收錄國家發展委員會檔案管理局職員各類別留職停薪人數統計。,年度;留職停薪類別;人數,國家發展委員會檔案管理局
國家發展委員會檔案管理局職員考試統計報表,81058,計收錄國家發展委員會檔案管理局職員考試統計。,類別;考試別;人數,國家發展委員會檔案管理局
國家發展委員會及所屬機關依申請提供資料清單,91674,依據國發會107年7月18日「政府數據資料分級應用座談會」會前會之會議結論，就國家發展委員會及所屬機關依申請提供資料(採有償、保留撤回權或其他限制條件之方式授權利用)造冊並開放於本平臺。,機關名稱;資料名稱;使用對象;使用條件;主要欄位說明;資料申請網址;備註,國家發展委員會
政府服務獎入圍機關名單,95297,國發會依據政府服務躍升方案辦理政府服務獎，鼓勵各機關精進政府服務。,屆別;參奬類別;入圍機關,國家發展委員會
政府服務獎得獎機關名單,95299,國發會依據政府服務躍升方案辦理政府服務獎，鼓勵各機關精進政府服務。,屆別;參奬類別;得獎機關,國家發展委員會
政府服務獎服務績效彙編,95300,政府服務獎服務績效彙編，每年7月底前更新,資料名稱;屆別;年度;檔案格式;全文下載連結,國家發展委員會
智慧城市示範應用徵案-自駕車,95301,介紹智慧城市示範應用徵案在自駕車領域廠商提案數量、審查結果及徵案需求說明等,徵案時間;提案家數;通過家數;徵案需求說明;審查重點,國家發展委員會
行動支付推動措施與重點推動工作,95302,行動支付在數位經濟時代已是未來發展趨勢，不僅能帶動產業新商機，亦能提升民眾生活的便利性。國發會已啟動跨部會推動機制，以完備行動支付基礎環境、擴大行動支付應用場域、加強行動支付體驗行銷等三大策略，期推動我國成為行動生活的國際標竿，並滿足年輕族群對於行動支付的需求。,推動主軸;重要策略;目標,國家發展委員會
行動支付推動成果,95303,行動支付是未來數位經濟發展的趨勢，尤其年輕族群對於行動支付有強烈的需求，亦有利國內產業、社會之數位轉型。賴院長已將行動支付列為重要施政項目，並宣示2025年普及率達成90%之目標，陳美伶政委兼國發會主委自106年9月起召集13個機關積極推動，並已有具體成果。,推動項目;推動成果,國家發展委員會
全國資訊主管聯席會會議紀錄,95304,為配合政府資訊發展政策，推動跨域整合與治理，促進政府機關(構)資訊技術與經驗之相互交流，定期召開會議並作成紀錄，以達施政公開透明之目的。,年度;會議名稱;時間;地點;主持人;會議結論;網頁連結,國家發展委員會
資訊主管聯席會地方分組會議,95306,為配合數位政府業務推動，加強與地方政府之聯繫，本會每年辦理2次地方政府資訊主管座談會，藉以瞭解地方政府資訊業務執行成效，建立有效溝通管道及協同作業機制，俾利資訊業務能有效推動。,年度;會議名稱;時間;地點;主持人;會議結論;網頁連結,國家發展委員會
「辦理示範性基層機關行動服務」補助資訊情形表,95307,協助地方政府推動資訊服務，以整合中央與地方各政府部門的資訊及服務流程為目標，提供跨域優質服務、建構綠能共享環境、促進公平參與機會，並加入社會關懷弱勢族群的思維，整合地方與中央政府資源，提升政府服務效能，建構公平的資訊社會。,項次;年度;補助事項;補助對象;核准日期;補助金額(千元),國家發展委員會
文書及檔案管理專業分級培訓課程總表,95308,為建構文書及檔案管理從業人員專業知能，訂定文書及檔案管理專業分級培訓課程，藉以提高培訓效益。,編號;課程名稱;關鍵能力;能力向度;培訓級別;課程內容大要;時數;修課順序建議;先修課程編號,國家發展委員會檔案管理局
國家發展委員會檔案管理局中程個案計畫,95309,提供國家發展委員會檔案管理局個案計畫相關資訊。,計畫編號;計畫名稱;計畫期程;分年計畫經費;分年計畫目標;總累計預定進度;分年執行績效;計畫核定情形;公告網址,國家發展委員會檔案管理局
機關檔案保存年限區分表編製指引,95310,提供機關編製檔案保存年限區分表時使用，使機關檔案分類管理、保存年限區分有所依據，俾利文件保存、銷毀、移轉等管理作業執行。,目次;內容;製作者;資料下載網址;頁碼,國家發展委員會檔案管理局
政治檔案徵集成果,95311,提供各界瞭解本局各次專案徵集政治檔案情形。,專案徵集;徵集年度;徵集計畫/徵集主題;機關數;檔案數量,國家發展委員會檔案管理局
歷年私人文書返還統計,95312,為符合民主與人權之普世價值，並回應社會對於轉型正義之期待，本局特訂頒「國家檔案內含政治受難者私人文書申請返還作業要點」，據以受理政治受難者或其家屬申請返還國家檔案內含之私人文書。,統計年份(民國);已聯繫之政治受難者(人數);返還原件(件數);返還複製品(件數),國家發展委員會檔案管理局
歷年國家檔案移轉長度統計,95313,本局自籌備時期迄今，分階段徵集具有永久保存價值並經審選之國家檔案，以豐富典藏。,移轉年別(民國);紙質類(單位:公尺);攝影類(單位:公尺);錄影音類(單位:公尺);電子媒體類(單位:公尺);其他(印信、銜牌)(單位:公尺);總計(單位:公尺),國家發展委員會檔案管理局
政治檔案分類編碼架構,95314,提供檔案局典藏政治檔案內容之分類架構。,編碼;類目名稱;總計_頁,國家發展委員會檔案管理局
國家檔案案名清單,95315,公布於國家檔案資訊網之國家檔案案卷層級案名清單。,全宗名;檔號;案名,國家發展委員會檔案管理局
國家發展委員會檔案管理局身心障礙人員進用統計表,95316,本局身心障礙人員進用情形,年度;月份;依法應進用人數;已進用人數;超額進用人數;進用比率,國家發展委員會檔案管理局
2-3 托育設施,95317,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：教育部 (https://goo.gl/yFPPUc),年;地區;幼兒園數量;公立幼兒園數;教師數;公立教師數;教保員數量;公立教保員數;助理教保員數量;公立助理教保員數;幼生數量;公立幼兒園幼生數,國家發展委員會
5-4 國家重要濕地,95318,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：行政院農業委員會(https://goo.gl/hijYXC),年;重要濕地名稱;位置;等級;面積;備註,國家發展委員會
6-2-1 每萬人享有公園綠地面積,95319,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：中華民國統計資訊網 (https://goo.gl/s3TdNU),年;地區;都市計畫區計畫人口;都市計畫區現況人口;都市計畫區面積;都市計畫公共設施用地已闢建面積-公園;都市計畫公共設施用地已闢建面積-綠地;都市計畫公共設施用地已闢建面積-廣場;都市計畫公共設施用地已闢建面積-兒童遊樂場;都市計畫公共設施用地已闢建面積-體育場;每萬人公園、綠地、兒童遊樂場、體育場所及廣場面積數,國家發展委員會
6-4-2 數位設備普及率,95320,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：行政院主計總處 (https://goo.gl/DY778p),年;地區;行動電話;家用電腦;連網,國家發展委員會
6-7-1 文化資產統計,95321,1.都市及區域發展統計彙編係收錄不同機關發布之都市及區域發展經常性統計資料；2.本項資料來源：文化部文化資產局(https://goo.gl/z5hDNR),年;地區;國定古蹟;省市定古蹟;縣市定古蹟;重要聚落;聚落;國定遺址;直轄市定遺址;縣市定遺址;國寶古物;重要古物;一般古物;重要傳統藝術;傳統藝術登錄;重要民俗及有關文物;民俗及有關文物登錄;歷史建築;文化景觀,國家發展委員會
國營事業淨利及繳庫盈餘,95322,提供103年起之國營事業淨利及繳庫盈餘,主管機關;事業名稱;年度;淨利(損)(億元);淨利(損)預算數(億元);繳庫盈餘(億元);占所有事業繳庫百分比(%);繳庫盈餘預算數(億元);繳庫盈餘達成率(%),國家發展委員會
國營事業經營績效（依行業別）,95323,提供103年起之國營事業經營績效（依行業別），包含營業利益率、淨利率及權益報酬率。,行業別;年度;營業利益率（%）;淨利率（%）;權益報酬率（%）,國家發展委員會
國營事業經營績效（依組織性質）,95324,提供103年起之國營事業經營績效（依組織性質），包含營業利益率、淨利率及權益報酬率。,組織性質;事業名稱;年度;營業利益率（%）;淨利率（%）;權益報酬率（%）,國家發展委員會
創立基金餘額未達目標金額之政府捐助成立之財團法人及其主管機關策進作為,95325,提供103年至105年間，創立基金餘額未達目標金額之政府捐助成立之財團法人及其主管機關策進作為,年度;主管機關;財團法人名稱;截至該年底創立基金餘額占創立基金目標金額之比率(%);創立基金目標相關規定;主管機關之策進作為,國家發展委員會
政府捐助成立之財團法人財務管理年度目標達成結果統計及缺失情形,95326,提供103年至105年間，政府捐助成立之財團法人財務管理年度目標達成結果統計及缺失情形,年度;年度目標;達成結果「良好」家數;達成結果「待改進」家數;達成結果「不適用」家數;缺失情形,國家發展委員會
財務管理待強化之政府捐助成立之財團法人及策進作為,95327,提供103年至105年間，財務管理待強化之政府捐助成立之財團法人及策進作為,年度;主管機關;財團法人名稱;待改進項目;策進作為,國家發展委員會
政府捐助成立之財團法人年度目標達成情形及綜合評估結果,95328,提供103年至105年間，政府捐助成立之財團法人年度目標達成情形及綜合評估結果,年度;主管機關;財團法人名稱;年度目標達成情形為90%以上之項數;年度目標達成情形為80%以上未達90%之項數;年度目標達成情形為未達80%之項數;綜合評估,國家發展委員會
政府捐助成立之財團法人年度目標待改進項目及策進作為,95329,提供103年至105年間，政府捐助成立之財團法人年度目標待改進項目及策進作為,年度;主管機關;財團法人名稱;待改進項目(年度目標未達80%者);策進作為,國家發展委員會
董監事任期未符合注意事項之政府捐助成立之財團法人及其檢討情形,95330,提供103年至105年間，董監事任期未符合注意事項之政府捐助成立之財團法人及其檢討情形,檢討年度;主管機關;財團法人名稱;前年度未符合董監事任期及退場注意事項者;當年度檢討情形,國家發展委員會
歷年退場之政府捐助成立之財團法人,95331,提供已退場之政府捐助成立之財團法人之清單,退場年度;主管機關;財團法人名稱;退場機制;退場理由,國家發展委員會
資訊主管聯席會中央部會分組會議紀錄,95333,以跨部會資訊業務聯繫與協調、研擬資訊政策建議議題為主，定期召開會議並作成紀錄，以達施政公開透明之目的。,年度;會議名稱;時間;地點;主持人;會議結論;網頁連結,國家發展委員會
國家發展委員會辦理人民申請提供政府資訊案件統計,95334,人民向國家發展委員會請求提供政府資訊(含檔案)，而依檔案法或政府資訊公開法受理案件之年度統計表,年度;全部核准案件數(檔案應用);全部核准案件數(其他政府資訊);部分核准案件數(檔案應用);部分核准案件數(其他政府資訊);全部駁回核准案件數(檔案應用);全部駁回案件數(其他政府資訊);檔案連結,國家發展委員會
兩岸經貿交流相關統計指標─兩岸投資往來：陸資來臺投資前十大產業別,103283,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考。,業別;件數;件數─比重;金額;金額─比重,國家發展委員會
兩岸經貿交流相關統計指標─兩岸金融往來：本國銀行對大陸地區之授信、投資及資金拆存總額度,103284,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考。,年度;總額度;上年度決算後淨值;總額度占上年度決算後淨值之百分比,國家發展委員會
兩岸經貿交流相關統計指標─兩岸金融往來：兩岸金融參股情形,103285,提供中國大陸及兩岸經貿往來之相關指標供社會大眾參考。,參股投資時間;臺灣金融機構名稱;參股投資大陸之金融機構名稱;參股投資比重,國家發展委員會
