我參與之政府間國際組織一覽表,我參與之政府間國際組織一覽表,94772,我參與之政府間國際組織一覽表,身分;組織中文名稱;組織外文名稱;簡稱;加入年份(西元),外交部
我國政府開發援助統計資料,我國政府開發援助統計資料,8685,國際合作發展事務年度布告中所登載我國政府開發援助統計資料表,我國政府開發援助統計資料,外交部
我國駐外機構數,我國駐外機構數,33333,我國現有大使館、總領事館、代表處、辦事處及代表團數量統計資料。,地區別;總計;大使館;總領事館;代表處;辦事處;代表團,外交部
所屬各委員會女性比例數據,外交部所屬各委員會女性比例數據,98711,外交部所屬各委員會女性比例數據,機關<br>代碼;委員會分類;委員會或<br>小組名稱;任期起迄(例:09601-09612);總人數;女性人數;女性<br>比例;外聘委員總人數;外聘女性委員人數;外聘女性<br>比例;該委員會任一性別是否達1/3;是否為院長或總統任命,外交部
推動性別主流化工作成果,外交部推動性別主流化工作成果,78174,外交部性別主流化工作資料、性別統計專區、性別騷擾防治及申訴、性別平等信箱（連結行政院性別平等會）、國內外推動性別主流化網站、各國性別平等資訊、外交部性別主流化相關法規,機關代碼;委員會分類;委員會或小組名稱;任期起迄(例:09601-09612);總人數;女性人數;女性比例;外聘委員總人數;外聘女性委員人數;外聘女性比例;該委員會任一性別是否達1/3;是否為院長或總統任命;未達1/3原因說明;改善計畫,外交部
政府英文入口網最新消息,政府英文入口網最新消息,77865,政府英文新聞最新消息,,外交部
文件證明法規,文件證明法規,77894,文件證明法規,,外交部領事事務局
文件證明流程圖,文件證明流程圖,30880,國外文件驗證流程圖/向本局及外交部國內各辦事處申請文件證明複驗,,外交部領事事務局
新住民(外籍配偶),新住民(外籍配偶),87783,外籍配偶申請簽證相關說明,,外交部領事事務局
新南向,新南向,78681,擴大「東南亞國家人民來臺先行上網查核」系統適用條件 新南向相關說明,,外交部領事事務局
新南向政策資訊平台,新南向政策資訊平台,45345,外交部新南向政策資訊平台-提供政策綱領、領務簽證、國際合作、經貿交流、臺灣獎助金、城市外交、活動與報導、政府要聞及其他部會專區等資訊,標題連結文章代碼發佈日期圖片文章內容,外交部
新南向政策資訊平台,新南向政策資訊平台(印尼文),79627,新南向政策資訊平台(印尼文)-Agenda Kebijakan、Berita Utama、Visa Taiwan、Kegiatan、Pers Rilis、Berita Terkini,,外交部
新南向政策資訊平台,新南向政策資訊平台(越南文),79628,新南向政策資訊平台(越南文)-Cương lĩnh chính sách、Tin tức chính phủ、Thông tin Visa đến Đài Loan、Hoạt động văn phòng nước ngoài、Tin tức Việt Nam、Bài chuyên đề,,外交部
旅外國人動態登錄統計表,旅外國人動態登錄統計表,11145,旅外國人動態登錄統計表,,外交部領事事務局
旅外國人急難救助,旅外國人急難救助,122777,國人在海外遭遇急難的應對方式及尋求協助資訊,,外交部領事事務局
旅外國人急難救助事件統計表,旅外國人急難救助事件統計表,11140,旅外國人急難救助事件統計表,,外交部領事事務局
旅外安全資訊,旅外安全資訊,122775,旅遊警示快訊及旅外安全提醒,,外交部領事事務局
旅外救助指南APP服務績效表,旅外救助指南APP服務績效表,11146,旅外救助指南APP服務績效表,,外交部領事事務局
旅遊警訊發布統計表,旅遊警訊發布統計表,11143,旅遊警訊發布統計表,,外交部領事事務局
晶片護照相片規格,晶片護照相片規格,30715,晶片護照相片規格,,外交部領事事務局
會計月報,外交部104年度會計月報,21280,外交部104年度會計月報,外交部104年度會計月報,外交部
條約協定資料庫,外交部條約協定資料庫,30355,外交部條約協定資料庫,外交部條約協定資料庫,外交部
檔案開放應用公告機關季年統計總表,外交部檔案開放應用公告機關季年統計總表,28948,人民向中央行政機關請求提供政府資訊(含檔案)，而依檔案法或政府資訊公開法受理之案件。,年度;季別;檔案連結,外交部
歐洲國家青年度假打工計畫資訊,歐洲國家青年度假打工計畫資訊,102286,歐洲國家青年度假打工計畫資訊,國家;年齡;每年名額;駐臺機構或該國官網,外交部
法定預算,外交部104年度法定預算,12168,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出一級用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫預算類別表－考察、視察、訪問、派員出國計畫預算類別表－進修、研究、實習、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表,歲入來源別預算表;歲出機關別預算表;歲入項目說明提要表;歲出計畫提要及分支計畫概況表;各項費用彙計表;歲出一級用途別科目分析表;資本支出分析表;人事費用分析表;預算員額明細表;公務車輛明細表;現有辦公房舍明細表;捐助經費分析表;派員出國計畫預算總表;派員出國計畫預算類別表－考察;視察;訪問;派員出國計畫預算類別表－進修;研究;實習;歲出按職能及經濟性綜合分類表;跨年期計畫概況表;委辦經費分析表,外交部
潮台灣影音頻道數據分析,潮台灣影音頻道數據分析,33416,運用YouTube平台數據分析研析影音文宣效益,分析效益-瀏覽本頻道前10名國家暨地區,外交部
申請調閱護照申請書須知,申請調閱護照申請書須知,30719,提供申請調閱護照申請書及須知等相關說明,,外交部領事事務局
申請護照Q＆A,申請護照Q＆A,30726,有關國人於國內、外申請（換、補）發護照等問題解答,,外交部領事事務局
申辦文件證明Q&A,申辦文件證明Q&A,30856,申辦文件證明相關問題解答,,外交部領事事務局
