資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
教育部國民及學前教育署105年度單位決算(審定版),54387,單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,教育部國民及學前教育署
107年度學產基金附屬單位預算(法定預算),54776,提供107年度學產基金附屬單位法定預算之主要表XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,教育部會計處
國立高級中等學校校務基金107年度預算案,54909,國立高級中等學校校務基金107年度預算案,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,教育部國民及學前教育署
107年度教育部單位預算案,55235,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、辦公房舍明細表、補助經費分析表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-開會、派員出國計畫類別表-進修、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表。,,教育部會計處
107年度國立社教機構作業基金附屬單位預算案,55239,提供教育部主管國立社教機構作業基金預算主要表之XML，包含(一)收支餘絀預計表(二)餘絀撥補預計表(三)現金流量預計表(四)預計平衡表,,教育部會計處
107年度大專校院轉型及退場基金附屬單位預算案,55240,提供大專校院轉型及退場基金預算之主要表XML檔，包含(一)基金來源、用途及餘絀預計表(二)現金流量預計表(三)預計平衡表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,教育部會計處
國立臺灣圖書館107年法定預算,55770,收支餘絀預計表、餘絀撥補預計表、現金流量預計表,會計科目編號;營運業務項目編號;用途別編號;人員類別;本年度預算數;上年度預算數;前年度決算數;說明,國立臺灣圖書館
教育部國民及學前教育署106年中央政府前瞻建設計畫第1期特別預算月報,57040,中央政府前瞻建設計畫第1期特別預算月報(106年9月起相關資料),會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止分配預算數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;項目;一級用途別編號;一級用途別名稱;經資門;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;截至本月止累計分配數_1;業務計畫或工作計畫;執行數;金額_本月數;金額_累計數,教育部國民及學前教育署
教育部體育署前瞻基礎建設計畫第1期特別預算會計月報,57285,教育部體育署前瞻基礎建設計畫第1期特別預算會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;項目;一級用途別編號;一級用途別名稱;經資門;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,教育部體育署
各年度教育部與世界百大學校合作設置博士獎學金錄取人數,73588,近年教育部與世界百大學校合作設置博士獎學金錄取人數,年度;獎學金名稱;錄取人數,教育部國際及兩岸教育司
各年度歐盟獎學金錄取人數,73589,近年度歐盟獎學金錄取人數,年度;錄取人數,教育部國際及兩岸教育司
運動大辭典,73611,運動大辭典,項次;中文詞條;英文詞條;分類;詞條說明,教育部體育署
國立高級中等學校校務基金106年度法定預算,75407,國立高級中等學校校務基金106年度法定預算,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,教育部國民及學前教育署
國家教育研究院106年度單位決算,75797,歲入來源別決算表、歲出政事別決算表、歲出機關別決算表、以前年度歲出政事別轉入數決算表、以前年度歲出機關別轉入數決算表、平衡表、資本資產表,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,國家教育研究院
國立臺灣圖書館106年度決算,76030,收支餘絀決算表、餘絀撥補決算表、現金流量決算表、平衡表,會計科目編號;營運業務項目編號;用途別編號;人員類別;本年度預算數;本年度原列決算數;本年度決算修正數;上年度決算數;說明;科目層級,國立臺灣圖書館
107年會計月報,76224,收支餘絀表、平衡表,會計科目代號;本月份實際數;本月份預算數;本年度預算數;實際數,國立臺灣圖書館
國家教育研究院107年會計月報,76307,歲入累計表、經費累計表、以前年度歲入轉入數累計表、以前年度歲出轉入數累計表、平衡表、資本資產表、資本資產變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國家教育研究院
國立高級中等學校校務基金106年度決算,76354,國立高級中等學校校務基金106年度決算,SEQNO;LEVEL;BOLD;科目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;項目;預算數;決算數,教育部國民及學前教育署
106年度學產基金附屬單位預算(法定預算),76539,提供教育部主管學產基金法定預算主要表之XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,,教育部會計處
106年度國立社教機構作業基金附屬單位法定預算,76542,提供教育部主管國立社教機構作業基金預算主要表之XML，包含(一)收支預計表(二)餘絀撥補預計表(三)現金流量預計表,,教育部會計處
國立海洋科技博物館辦理各類媒體政策宣導報告(107年度),76643,提供國立海洋科技博物館105年度各類媒體政策宣導報告，分有1-3月、4-6月、7-9月及10-12月等筆。,編號;政策宣導主要內容;播出次數;金額;托播對象;辨理組室,國立海洋科技博物館
國立海洋科技博物館雙語詞彙對照表,76651,提供國立海洋科技博物館雙語(中+英文) 自然資源、館區週邊、地名及其他詞彙對照表。,類別;中文;英文,國立海洋科技博物館
國立臺灣科學教育館106年度決算,76673,國立臺灣科學教育館106年度決算財務報表(含收支決算表、餘絀撥補決算表、現金流量決算表及平衡表),SEQNO;LEVEL;BOLD;科目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;項目;預算數;決算數,國立臺灣科學教育館
教育部國民及學前教育署107年度會計月報,76712,教育部國民及學前教育署107年度會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,教育部國民及學前教育署
教育部國民及學前教育署107年中央政府前瞻建設計畫第1期特別預算月報,76715,中央政府前瞻建設計畫第1期特別預算月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;原預算數;追加減數;第一預備金;第二預備金;經費流用數;預算調整數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,教育部國民及學前教育署
教育部體育署單位預算會計月報,76924,教育部體育署單位預算會計月報,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;應收數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數;年度預算數,教育部體育署
教育部體育署107年運動發展基金會計月報,76925,教育部體育署107年運動發展基金會計月報,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度法定預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比,教育部體育署
國外體育運動團體來臺參加活動人次統計,76926,國外體育運動團體來臺參加活動人次統計,年度;體育團體名稱;正式錦標賽人數(男);正式錦標賽人數(女);承認錦標賽人數(男);承認錦標賽人數(女);邀請賽人數(男);邀請賽人數(女);壯年錦標賽人數(男);壯年錦標賽人數(女);青少年分齡賽人數(男);青少年分齡賽人數(女);綜合性賽會人數(男);綜合性賽會人數(女);會議人數(男);會議人數(女);訪問人數(男);訪問人數(女);其他人數(男);其他人數(女),教育部體育署
教育部國民及學前教育署107年度補捐助款資料,76927,補捐助款資料,執行日期;科目名稱;摘要;受款單位;金額,教育部國民及學前教育署
106年度國立社教機構作業基金附屬單位決算,76974,國立社教機構作業基金106年度決算主要表之XML檔(包含收支餘絀決算表、餘絀撥補決算表、現金流量決算表、平衡表),,教育部會計處
國立高級中等學校校務基金107年度月報,76992,國立高級中等學校校務基金107年度月報,明細項目;以前年度保留數;本年度法定預算數;本年度奉准先行辦理數;調整數;本年度可用預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際;SEQNO;LEVEL;BOLD;項目;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;金額;百分比,教育部國民及學前教育署
106年度國家圖書館單位決算,77014,公告106年度國家圖書館單位決算相關書表,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應付數;以前年度轉入數_保留數;本年度減免註銷數_應付數;本年度減免註銷數_保留數;本年度實現數_應付數;本年度實現數_保留數;本年度調整數_應付數;本年度調整數_保留數;本年度未結清數_應付數;本年度未結清數_保留數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,國家圖書館
教育部國民及學前教育署107年度單位預算,77045,教育部國民及學前教育署107年度單位預算,,教育部國民及學前教育署
107年度學產基金附屬單位預算會計月報,77125,提供教育部主管學產基金月報主要表之XML檔，主要表包含(一)基金來源用途及餘絀表，(二)購建固定資產計畫執行情形明細表，(三)平衡表,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;以前年度保留數;本年度可用預算數;本年度奉准先行辦理數;合計;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比;本年度法定預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,教育部會計處
107年度學產基金補(捐)助明細表,77126,會計年度、計畫名稱、列支科目名稱、受補助單位、金額,受補 (捐) 助單位名稱;補 (捐) 助計畫名稱;列支科目名稱;本年度撥付數,教育部會計處
106年度學產基金附屬單位決算,77127,提供教育部主管學產基金決算書主要表及總說明之XML檔，主要表包含：(一)基金來源用途及餘絀表，(二)現金流量決算表，(三)平衡表。,SEQNO;LEVEL;BOLD;項目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;預算數;決算數,教育部會計處
107年度國家圖書館單位預算,77128,本資料集提供國家圖書館年度施政目標重點及歲入歲出預算編列情形,,國家圖書館
國立海洋生物博物館新南向政策,77167,提供海生館在新南向政策的相關活動及業務結果,ArticleType;FileName;Link;Source;類別;主題;內容;相關檔案;相關連結;相關圖片;相關影音,國立海洋生物博物館
107年度國立社教機構作業基金會計月報,77232,國立社教機構作業基金會計月報XML檔(包含收支餘絀表、購建固定資產計畫執行情形明細表、平衡表),SEQNO;LEVEL;BOLD;項目;金額;百分比;本年度法定預算數;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;以前年度保留數;本年度奉准先行辦理數;調整數;本年度可用預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,教育部會計處
國立科學工藝博物館107年度預算案,77754,國立科學工藝博物館107年度預算案,,國立科學工藝博物館
國立科學工藝博物館106年度決算書,77756,國立科學工藝博物館106年度決算書,,國立科學工藝博物館
107年度教育部青年發展署會計報告,77760,107年度教育部青年發展署會計報告_平衡表、收入支出彙計表、支出實現數與公庫撥入數分析表、收入實現數與繳付公庫數分析表、以前年度歲出轉入數累計表、歲入累計表、經費累計表、歲出用途別累計表、資本資產表、資本資產變動表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;以前年度轉入數;保留數;減免;截至本月止累計實現數;調整數;尚未執行數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,教育部青年發展署
108年度教育部青年發展署單位預算,77765,108年度教育部青年發展署單位預算_人事費彙計表、公務車輛明細表、各項費用彙計表、委辦經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員出國計畫類別表-開會、捐助經費分析表、歲入來源別預算表、歲入項目說明提要表、歲出用途別科目分析表、歲出按職能及經濟性綜合分類表、歲出計畫提要及分支計畫概況表、歲出機關別預算表、補助經費分析表、資本支出分析表、預算員額明細表、辦公房舍明細表,,教育部青年發展署
國家教育研究院107年度法定預算,77936,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費彙計表、預算員額明細表、公務車輛明細表、辦公房舍明細表、收支併列案款對照表、補助經費分析表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員出國計畫類別表-開會、派員出國計畫類別表-進修、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表,name;url,國家教育研究院
教育部校園食材登錄平臺-107年度臺北市學校午餐菜色資料集,78344,提供每月臺北市學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
各縣市國民中小學辦理教師進修活動場次數量之情況,78566,各縣市國民中學辦理教師進修活動場次數量之情況,所屬縣市;總校數;辦理校數;辦理課程數(場次);縣市;課程數量;核定總時數;各教育階段 / 性別;總人數;參與研習人數;百分比;實際研習時數;平均研習時數,教育部師資培育及藝術教育司
高級中等以下學校及幼兒園教師參與進修活動在教育階段及性別之情況,78589,高級中等以下學校及幼兒園教師參與進修活動在教育階段及性別之情況,縣市;教育階段與性別;教師總人數;實際參與進修人數;實際研習時數;各教育階段 / 性別;總人數;參與研習人數;百分比;平均研習時數,教育部師資培育及藝術教育司
各縣市高級中等以下學校及幼兒園教師參與進修活動之情況,78591,各縣市高級中等以下學校及幼兒園教師參與進修活動之情況,所屬縣市;高級中學;高級職業學校;國民中學;國民小學;幼兒園;特殊教育學校,教育部師資培育及藝術教育司
各師資類科師資生修畢師資職前教育課程之情況,78593,各師資類科師資生修畢師資職前教育課程之情況,師資生來源;總計;幼兒園;國民小學;中等學校普通學科;中等學校職業群科;特殊教育學校(班),教育部師資培育及藝術教育司
各師資類科具實習資格師資生之情況,78595,各師資類科具實習資格師資生之情況,師資類科;師資培育相關學系;師資培育中心;幼教專班;師資生來源;幼兒園;國民小學;中等學校共同學科;中等學校職校群科;特殊教育學校(班);上年度情形;實習學校所屬縣市;總計,教育部師資培育及藝術教育司
中等學校師資類科師資生完成學科專門課程之情況,78597,中等學校師資類科師資生完成學科專門課程之情況,師資生來源;總計;中等學校普通學科;中等學校職業群科,教育部師資培育及藝術教育司
國立自然科學博物館106年度決算書表,79221,國立自然科學博物館106年度決算書表(含收支餘絀決算表、餘絀撥補決算表、現金流量決算表及平衡表),SEQNO;LEVEL;BOLD;項目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;預算數;決算數;科目,國立自然科學博物館
教育部國民及學前教育署107年度對民間團體及個人補(捐)助項目執行情形表,79278,對民間團體及個人補(捐)助項目執行情形表,日期;補捐助計畫名稱;受補捐助單位名稱;獲補助團體或個人可歸屬之直轄市或縣市;金額;用途別編號(本欄書面資料不須顯示),教育部國民及學前教育署
教育部國民及學前教育署106年度單位決算,79703,106年度單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;年度別;接受委託單位或個人名稱;委託辦理事項;合約金額;訂約日期;預定完成時間;實際完成時間;科目;合 計;按政府採購法辦理-是;按政府採購法辦理-否;委託研究計畫-行政及政策類;委託研究計畫-科學及技術類;其他委託事項;報告-有;報告-無;評審-有;評審-無;委託事項(報告)處理-存參;委託事項(報告)處理-納入計畫實施;委託事項(報告)處理-其他;備註,教育部國民及學前教育署
國立自然科學博物館106年度法定預算,80960,國立自然科學博物館106年度法定預算主要表(含收支預計表、餘絀撥補預計表及現金流量統計表),SEQNO;LEVEL;BOLD;項目;合計-金額;合計-百分比;合計,國立自然科學博物館
國立公共資訊圖書館前瞻基礎建設計畫,87981,國立公共資訊圖書館前瞻基礎建設計畫相關表報,檔案名稱;檔案連結,國立公共資訊圖書館
教育部校園食材登錄平臺-107年度基隆市學校午餐菜色資料集,88376,提供每月基隆市學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度桃園市學校午餐菜色資料集,88377,提供每月桃園市學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度新竹市學校午餐菜色資料集,88378,提供每月新竹市學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度新竹縣學校午餐菜色資料集,88379,提供每月新竹縣學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度苗栗縣學校午餐菜色資料集,88380,提供每月苗栗縣學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度臺中市學校午餐菜色資料集,88381,提供每月臺中市學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度彰化縣學校午餐菜色資料集,88382,提供每月彰化縣學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度南投縣學校午餐菜色資料集,88383,提供每月南投縣學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
教育部校園食材登錄平臺-107年度雲林縣學校午餐菜色資料集,88385,提供每月雲林縣學校午餐菜色等資料，了解學生午餐菜色內容資訊。,市縣名稱;區域名稱;學校名稱;供餐日期;菜色名稱,教育部國民及學前教育署
