資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
公司登記現有家數及實收資本額－按組織別及行業別分,9349,公司登記現有家數及實收資本額－按組織別及行業別分,縣 市 別;總計家數;總計資本額;無限公司家數;無限公司資本額;兩合公司家數;兩合公司資本額;有限公司家數;有限公司資本額;股份有限公司家數;股份有限公司資本額;外國公司在臺認許公司家數;外國公司在臺認許公司在臺營運資金;大陸地區在臺許可公司家數;大陸地區在臺許可公司在臺營運資金;外國公司代表人辦事處家數;大陸地區在臺許可辦事處家數,經濟部商業司
違反商品檢驗規定商品及廠商資料明細,9614,提供違反商品檢驗規定商品及廠商資料明細,年度;網址,經濟部標準檢驗局
創業空間資料,9647,提供民眾及各相關機關，創業空間的資訊(本資料集因計畫資源整併，自108年6月起將不再更新維護。),創業空間名稱;所屬單位;創業空間類型;招募團隊類型;座標經度;座標緯度;空間用途;空間是否出租;空間主照片;縣市區域;地址;標籤;詳細照片;聯絡人;連絡電話;聯絡e-mail;官方網站;建築類型;建造材質;建物現況;樓別/樓高;使用坪數;空間資訊;空間簡介;進駐/使用人數;價格方案;使用時間;備註;建立時間;修改時間,經濟部中小企業處
發明公開公報書目(1卷期1XML檔),9683,依專利法第36條規定，自申請日起18個月後應將該申請案公開。依此公開程序開放發明公開公報書目資料，包括申請人、發明人及代理人姓名、發明申請案件IPC分類、發明摘要、代表圖式等項目，以1公報卷期1XML檔方式呈現。,volno;isuno;kindcode;publication-reference;application-reference;classification-ipc;applicants;inventors;agents;priority-claims;invention-title;description,經濟部智慧財產局
發明公開案異動公報(1卷期1異動1XML檔),9684,依專利法第36條規定，自申請日起18個月後應將該申請案公開。依此公開程序開放發明公開公報雜項資料，公開發明申請案件之異動資料，如公開後申請實體審查案件、法院函囑專利案禁止移轉或為其他處分登記等項目。,Sundry,經濟部智慧財產局
商品暨服務異動資料,9685,由於科技進步各式產品推陳出新及交易市場使用情形變化，多有更迭變動，本局每年1月1日及7月1日定期公告新增/修正/刪除商品暨服務名稱及組群類似關係異動資料,商品名稱或組群;類別;組群代碼;修正事項;公告期數,經濟部智慧財產局
綠色專家諮詢服務,9686,提供綠色專家諮詢資料,領域類別;涵蓋項目說明;專家姓名;服務機構;職稱;其他領域類別,經濟部國際貿易局
大陸物品准許輸入項目,9687,提供大陸物品開放相關資訊,貨品號列;中文貨名;英文貨名;輸入規定,經濟部國際貿易局
兩岸服貿協議對我產業之影響評估資料,9688,提供「兩岸洽簽服務貿易協議對我總體經濟及產業之影響評估」報告完整內容,"影響評估報告：目錄標題名稱;參考頁次。GTAP服務業部門之行業分類對照表：產業部門別,中類代碼,小類代碼,細類代碼, 各類名稱",經濟部國際貿易局
爆破專業人員訓練班統計,9700,爆破專業人員統計摘要,年度;參訓人數;及格人數,經濟部礦務局
岩體滑動潛勢分析圖,9701,為最新全台岩體滑動潛勢分析圖數值檔，可直接套繪Google Earth軟體。,本服務係以地圖影像服務發布，坐標投影為WGS84,經濟部中央地質調查所
順向坡岩體滑動潛勢分析圖,9702,為最新全台順向坡岩體滑動潛勢分析圖數值檔，可直接套繪Google Earth軟體。,本服務係以地圖影像服務發布，坐標投影為WGS84,經濟部中央地質調查所
環保消息公告,9706,廢氣燃燒塔使用事件公告係依據【揮發性有機物空氣污染管制及排放標準】，當本事業部廢氣燃燒塔總廢氣排放量累積超過30KS時公告，並將所公告之每一則消息集合成檔案，以利後續再利用。,日期;公告內容,台灣中油股份有限公司
徵收礦業權費及礦產權利金情形,9707,100~103年度徵收礦業權費及礦產權利金概況,年度;礦業權費徵收數(單位:千元);礦產權利金徵收數(單位:千元);備註,經濟部礦務局
經濟部能源局_電器承裝業、用電設備檢驗維護業及用電場所專任電氣技術人員等登記家數,9708,當月全國「電器承裝業」、「用電設備檢驗維護業」及「用電場所專任電氣技術人員」登記家數統計資料表,縣市別;營業中家數(電器承裝業)-甲專級;營業中家數(電器承裝業)-甲級;營業中家數(電器承裝業)-乙級;營業中家數(電器承裝業)-丙級;停業中家數(電器承裝業);營業中家數(用電設備檢驗維護業);用電場所專任電氣技術人員(高級);用電場所專任電氣技術人員(中級);用電場所專任電氣技術人員(初級);甲種電匠;乙種電匠,經濟部能源局
經濟部能源局_太陽光電變流器產品登錄系統平台,9709,太陽光電變流器產品登錄系統平台係為簡化經營電力網之電業審查太陽光電發電設備併聯申請流程，提高審查作業效率，並確保併聯、安規、電磁相容之安全性及適用60Hz之併聯保護,,經濟部能源局
蘭嶼居民生活環境與飲食習慣調查,9710,依「輻射工作場所管理與場所外環境輻射監測作業準則」規定，更新蘭嶼貯存場環測結果之民眾劑量評估所需之相關參數，調查蘭嶼地區居民分布、居民使用量因子及農、漁、牧產量與消耗量，以做為規劃之依據。,年度;調查表報,台灣電力股份有限公司
台電年度委託研究主題及研究重點,9711,依據經濟部所屬各事業科學與技術類委託研究計畫作業規定，公告本公司年度委託研究之主題及重點，供產學界參與委託研究,年度;計畫名稱,台灣電力股份有限公司
落雷監測歷史資料,9712,提供落雷監測歷史資料,日期時間;經緯度;雷擊型態,台灣電力股份有限公司
各行政區每年每季雲對地落雷次數統計,9713,提供各行政區每年每季雲對地落雷次數統計,,台灣電力股份有限公司
監視查驗品目資料,9714,提供本局監視查驗品目資料,ccccode;chiname;engname;localname;examimp;checkway;檢驗期限;sampid;計量單位,經濟部標準檢驗局
符合性聲明品目資料,9715,提供本局符合性聲明品目資料,ccccode;chiname;engname,經濟部標準檢驗局
年度新設企業家數、銷售值、內銷值及出口值-按行業及規模別,9716,按行業及規模別統計年度新設企業家數、銷售值、內銷值及出口值,年度;行業中分類;統計項目;單位;全部企業;中小企業;大企業,經濟部中小企業處
年度各縣市企業家數及銷售值-按行業及規模別,9717,按行業及規模別統計年度各縣市企業家數及銷售值,年度;縣市別;行業別;統計項目;單位;中小企業;大企業,經濟部中小企業處
年度女性企業家數、銷售值、內銷值及出口值-按行業及規模別,9718,按行業及規模別統計年度女性企業家數、銷售值、內銷值及出口值,年度;行業別;統計項目;單位;企業總計;女性企業總計;女性企業中小企業;女性企業大企業,經濟部中小企業處
年度產業部門之各項指標值－按企業規模別,9719,按企業規模別統計農業、工業、服務業之家數、銷售值、內銷值、出口值、就業人數及受僱人數,年度;統計項目;產業別;單位;全部企業;中小企業;大企業,經濟部中小企業處
年度中小企業之行業與各項指標值及比率,9720,按行業別統計年度中小企業之家數、銷售值、內銷值、出口值、就業人數及受僱人數,年度;行業別;統計項目;單位;全部企業;中小企業;大企業;政府僱用,經濟部中小企業處
年度企業之行業規模別家數-按經營組織型態別,9721,按經營組織型態及規模別統計年度企業各行業企業家數,年度;組織別;行業別;統計項目;單位;中小企業;大企業,經濟部中小企業處
年度製造業中業別家數、銷售值、內銷值及出口值－按規模別,9722,按規模別統計年度製造業中業企業家數、銷售值、內銷值及出口值,年度;行業別;統計項目;單位;全部企業;中小企業;大企業,經濟部中小企業處
年度就業人數－按縣市及企業規模別,9723,按縣市及企業規模別統計年度就業人數,年度;縣市別;統計項目;單位;中小企業;大企業;政府僱用,經濟部中小企業處
台糖冰店據點,9724,台糖公司各糖廠利用自產砂糖研發製作冰品據點內容,縣市;據點名稱;地址;營業時間;電話;GPS定位座標北緯度;GPS定位座標東經度,台灣糖業股份有限公司
電子用化學材料產業 專業人才需求調查,9725,為瞭解電子用化學材料產業專業人才之需求，以建立適切的人才培訓計畫，做為政府未來擘畫高值電子用化學材料前景的基礎，以減少國內電子用化學材料產業廠商對於專業人才的需求落差。,工作職稱;人數需求;基本學歷;基本科系需求,經濟部工業局
用水統計資料,9726,"每人每年生活用水量=生活用水量÷年中供水人口數。每人每日生活用水量=每人每年生活用水量÷全年總日數。生活用水量=（普通+商業+軍眷+機關+優惠）售水量。年中供水人口數=（上年底+ 本年底）供水人口數÷2。1立方公尺=1,000公升。",項目別;每人每年生活用水量;每人每日生活用水量等,台灣自來水股份有限公司
自行車產業專業人才需求調查,9727,針對經濟部工業局所設定之重點產業—自行車產業，調查其產業人才需求情形,,經濟部工業局
102年台灣企業品牌發展現況調查,9729,台灣企業國內及海外品牌發展現況統計資訊,產業別;平均年數;品牌內銷比重;品牌外銷比重;單一品牌;副品牌;多品牌;國內廣告費用占比(%);海外廣告費用占比(%);平均每家廣告費用支出(千元),經濟部工業局
石化產業人才需求條件,9730,經濟部工業局即日起開放「石化產業人才需求條件」資料集，歡迎各界多加利用 為了維持石化產業之永續發展，政府提倡高值化發展，以強化產業競爭要素，提高石化產業附加價值。行政院於2012年核定「石化產業高值化推動方案」，致力於提升石化產業之研發比例，以2020年達2%為目標，也因此需要投入更高質量的專業人力來推動石化產業高值化的發展。 為提供民眾及各相關機構瞭解石化產業人才需求趨是，並配合政府推動資料開放措施，即日起開放「石化產業人才需求條件」資料集下載，內容包含石化產業專業人才供需調查，含關鍵職缺內容、基本學力、專業能力、人才問題對策。等，歡迎各界多加利用。,關鍵職缺;工作內容簡述;基本學歷/科系背景;能力需求;基本工作年資,經濟部工業局
半導體產業專業人才調查集,9731,為掌握半導體產業人才及技術需求情形，推動人才需求調查工作，瞭解半導體產業關鍵專業職務的人才需求，進而提供產業人才發展之參考。,,經濟部工業局
近三年日澳長約年度價格,9748,燃煤日澳長約年度價格,年度;日澳長約年度價格(美元/公噸 @6322 GAR),台灣電力股份有限公司
近三年澳煤現貨離岸價格(NEX)季平均,9749,燃煤現貨市場價格資料,年度;季;澳煤現貨離岸價格(NEX)季平均(美元/公噸@ 6322 GAR),台灣電力股份有限公司
台電公司天然氣採購價格及數量,9750,台電公司天然氣採購價格與數量資料,年度;天然氣統約數量(百萬立方公尺);天然氣統約平均單價(元/立方公尺),台灣電力股份有限公司
中油燃料油牌價,9751,蒐集目的：本資料集主要提供台灣中油公司燃料油油品最新牌價資訊。 資料來源為公司內部資料。微軟教學文件：加入和移除 Web Service https://msdn.microsoft.com/zh-tw/library/d9w023sx(v=vs.100).aspx 微軟教學文件：呼叫Web Service https://msdn.microsoft.com/zh-tw/library/6h0yh8f9(v=vs.100).aspx,型別名稱;產品編號;產品名稱;包裝;銷售對象;交貨地點;計價單位;參考牌價;營業稅;貨物稅;牌價生效時間;備註,台灣中油股份有限公司
原油進口成本,9766,A、B、C、D、E等5類原油，及各類原油到貨月之FOB進口成本 (1)A油：高硫原油 (2)B油：高硫原油(主要作為供應潤滑油進料油) (3)C油：低硫原油 (4)D油：重質低硫原油 (5)E油：凝結油 蒐集目的：為配合推動政府資料開放，以提供各界應用。蒐集方式：依公司會計單位每月報表為資料來源。,年度;月份;A油千桶;A油FOB美元;B油千桶;B油FOB美元;C油千桶;C油FOB美元;D油千桶;D油FOB美元;E油千桶;E油FOB美元,台灣中油股份有限公司
水利事業歷史用地取得作業執行情形,9786,水利工程用地取得之執行作業歷史資料,ActTsch7;ActTsch9;AddClass;ConstructionNameAndNumber;LandJobExp;LandPublicArea;Unitid;Year,經濟部水利署
