全國機關國家賠償事件收結情形表,108年1月至12月全國機關國家賠償事件收結情形表,120443,108年1月至12月全國機關國家賠償事件收結情形表,資料集名稱;資料集連結,法務部法律事務司
全國法規資料庫創意教學競賽-歷屆得獎教案名稱,全國法規資料庫創意教學競賽-歷屆得獎教案名稱,108263,全國法規資料庫創意教學競賽-歷屆得獎教案名稱,屆別;組別;名次;作品名稱,法務部資訊處
全國法規資料庫創意教學競賽歷屆得獎作品,全國法規資料庫創意教學競賽歷屆得獎作品,13195,全國法規資料庫創意教學競賽歷屆得獎作品,序;分類;標題;URL網址,法務部資訊處
全國法規資料庫智慧查找案例,全國法規資料庫智慧查找案例,13192,全國法規資料庫智慧查找案例,序;分類;智慧查找案例名稱;URL網址,法務部資訊處
全國法規資料庫歷年收錄法規(含廢止)數量統計,全國法規資料庫歷年收錄法規(含廢止)數量統計,77768,資料名稱：全國法規資料庫歷年收錄法規(含廢止)數量統計。 資料集欄位：年度、憲法數量、法律數量、命令數量、法規總數。,年度;憲法數量;法律數量;命令數量;法規總數,法務部資訊處
全國法規資料庫法規知識王競賽活動歷屆參賽學生數,全國法規資料庫法規知識王競賽活動歷屆參賽學生數,13191,全國法規資料庫法規知識王競賽活動歷屆參賽學生數,屆別;高中組學生數;國中組學生數,法務部資訊處
全國法規資料庫網站使用說明,全國法規資料庫網站使用說明,24930,1.網站使用簡易說明 2.網站使用案例說明 3.網站單元簡介,資料名稱;資料連結,法務部資訊處
全球資訊網-組織架構-法制司-主管簡介,法務部全球資訊網-組織架構-法制司-主管簡介,95960,法務部法制司司長學經歷簡介,主管姓名及職稱;任職日期;學歷及考試;經歷;相片,法務部
全球資訊網-組織架構-法制司-業務職掌,法務部全球資訊網-組織架構-法制司-業務職掌,95969,法務部法制司業務職掌,法制司業務職掌,法務部
全球資訊網_組織架構-法制司,法務部全球資訊網_組織架構-法制司,21054,法務部法制司組織架構,檔案名稱;摘要;下載連結,法務部法制司
全球資訊網_組織架構-資訊處,法務部全球資訊網_組織架構-資訊處,24372,法務部全球資訊網_組織架構-資訊處,資料名稱;檔案下載網址;資料描述;發布時間,法務部資訊處
全球資訊網_訴願決定書查詢,法務部全球資訊網_訴願決定書查詢,21067,法務部訴願決定書查詢,檔案名稱;摘要;下載連結,法務部法制司
全球資訊網_重要措施-法制司,法務部全球資訊網_重要措施-法制司,21066,法務部法制司重要措施,檔案名稱;摘要;下載連結,法務部法制司
全球資訊網_重要措施-資訊處,法務部全球資訊網_重要措施-資訊處,24373,法務部全球資訊網_重要措施-資訊處,資料名稱;時間;連結路徑,法務部資訊處
全球資訊網目錄樹架構,法務部全球資訊網目錄樹架構,85684,法務部全球資訊網目錄樹架構,目錄樹節點名稱,法務部資訊處
兩公約初次國家人權報告(2012),兩公約初次國家人權報告(2012),23011,兩公約初次國家人權報告(2012),標題;下載連結,法務部法制司
兩公約初次國家人權報告「結論性意見與建議」各部會辦理情形,兩公約初次國家人權報告「結論性意見與建議」各部會辦理情形,23530,兩公約初次國家人權報告「結論性意見與建議」各部會辦理情形,各季辦理情形;會議紀錄連結,法務部法制司
兩公約國家報告相關準則,兩公約國家報告相關準則,23532,兩公約國家報告相關準則,相關準則;下載連結,法務部法制司
兩公約學習地圖講義,兩公約學習地圖講義,23020,兩公約學習地圖講義,檔案名稱;摘要;下載連結,法務部法制司
兩公約種子培訓營總論講義,兩公約種子培訓營總論講義,14026,兩公約種子培訓營總論講義,檔案名稱;摘要;下載連結,法務部法制司
兩公約第2次國家報告(2016),兩公約第二次國家報告(2016),77712,兩公約第二次國家報告(2016),兩公約第二次國家報告國際審查會議紀實;連結網址,法務部
兩公約第2次國家報告國際審查會議紀實,兩公約第二次國家報告國際審查會議紀實,103039,兩公約第二次國家報告國際審查會議紀實,兩公約第二次國家報告國際審查會議紀實;連結網址,法務部法制司
兩公約第2次國家報告國際審查會議紀錄短片,兩公約第二次國家報告國際審查會議紀錄短片,107582,兩公約第二次國家報告國際審查會議紀錄短片,兩公約第二次國家報告國際審查會議紀錄短片;連結網址,法務部法制司
兩公約第2次國家報告紀實,兩公約第二次國家報告紀實,85654,兩公約第二次國家報告紀實,兩公約第二次國家報告紀實;連結網址,法務部
兩公約第2次國家報告紀錄短片,兩公約第二次國家報告紀錄短片,99529,公民與政治權利國際公約及經濟社會文化權利國際公約第二次國家報告紀錄短片,兩公約第二次國家報告紀錄短片;連結網址,法務部法制司
兩公約講習會各論講義,兩公約法務部講習會各論講義,23021,兩公約法務部講習會各論講義,檔案名稱;摘要;下載連結,法務部法制司
兩岸司法互助過程比想像中複雜，民眾表示不容易,兩岸司法互助過程比想像中複雜，民眾表示不容易,15689,兩岸司法互助過程比想像中複雜，民眾表示不容易,資料集名稱;資料網址,法務部國際及兩岸法律司
公務員廉政倫理規範,公務員廉政倫理規範,95734,公務員廉政倫理規範相關條文、處理程序、諮詢管道及表單,項目名稱;內容;摘要;諮詢管道;聯絡電話;傳真,法務部
公務員廉政倫理規範相關行政規則,公務員廉政倫理規範相關行政規則,13562,公務員廉政倫理規範,名稱;下載,法務部廉政署
公務預算,法務部公務預算（按年）,23078,法務部單位預算,資料名稱;資料連結,法務部會計處
公有公共設施「費用負擔者」的國家賠償責任：以日本國家賠償法及實務運作為核心委託研究案,公有公共設施「費用負擔者」的國家賠償責任：以日本國家賠償法及實務運作為核心委託研究案,14146,研究報告,資料集名稱;資料集連結,法務部法律事務司
公民與政治權利國際公約,公民與政治權利國際公約,13392,公民與政治權利國際公約,標題;連結,法務部法制司
公民與政治權利國際公約及經濟社會文化權利國際公約施行法,公民與政治權利國際公約及經濟社會文化權利國際公約施行法,13421,公民與政治權利國際公約及經濟社會文化權利國際公約施行法,標題;連結,法務部法制司
公職人員利益衝突迴避法,公職人員利益衝突迴避法,90944,公職人員利益衝突迴避法,legalName;legalLink,法務部行政執行署
