歷屆非洲地區華人聯誼會召開年會時間及地點,歷屆非洲地區華人聯誼會召開年會時間及地點,7027,旅斐僑領為期團結全非僑胞愛國心志，堅定支持政府並謀求僑社福祉，於民國67年7月在斐約翰尼斯堡舉辦第一屆大會 -簡稱非華年會，自此每二年選擇適當非洲國家召開大會，為具有長期性、多功能的大規模僑胞愛國及聯誼性活動，是非洲地區僑界最具傳統及重要性的全非性活動；本資料集內容包括歷屆召開大會時間及地點等資料。,屆別;召開時間;國家;都市,僑務委員會
歷年中華函授學校學生入學人數-教育程度別,歷年中華函授學校學生入學人數─教育程度別,56065,本資料主要是93-105年中華函授學校學生入學人數－教育程度別，中華函授學校自105年起停止招生，爰不再更新資料。,學年度;大專以上學校畢（肄）業;高級中學畢（肄）業;初級中學畢（肄）業;小學畢（肄）業,僑務委員會
歷年中華函授學校學生入學人數-職業別,歷年中華函授學校學生入學人數─職業別,56063,本資料主要是101-105年中華函授學校學生入學人數－職業別，中華函授學校自105年起停止招生，爰不再更新資料。,學年度;公職;教師;農;工;商;醫;學生;家管;服務業;其他,僑務委員會
歷年中華函授學校學生入學人次,歷年中華函授學校學生入學人次─按修習科別及地區別,46781,本資料集主要是歷年中華函授學校學生入學人次－按修習科別及地區別。因網路選課每人選讀科數無上限，函授選課每人最多4門課，爰採人次統計;另中華函授學校自105年起停止招生，爰不再更新資料。,年度;科別;亞洲;北美洲;中南美洲;歐洲;大洋洲;非洲;小計,僑務委員會
歷年僑務研究碩博士論文獎助得獎名單,歷年僑務研究碩博士論文獎助得獎名單,9744,僑務委員會為鼓勵國內各大學院校投入僑務研究，提升僑務學術產出之量與質，自93年起開辦「僑務研究碩博士論文獎」，每年受理申請甄選應屆畢業之僑務研究相關主題碩博士學位論文，擇優頒發獎金表揚。本資料集提供93年起迄今各年度得獎名單，包含年度、學校、科系、學歷、姓名、得獎論文題目等資訊。,年度;學校;科系;學歷;姓名;得獎論文,僑務委員會
歷年大型民俗文化用品採購情形,歷年大型民俗文化用品採購情形,55931,本會自103年起歷年購贈海外僑團(校)大型文化用品之品項及數量。,年度;地區;受贈單位數;舞獅(套);舞龍(套);電音三太子(尊),僑務委員會
歷年大洋洲華僑團體聯合會,歷年大洋洲華僑團體聯合會,7033,僑團會議具有多項功能與目的，除了針對議程集思廣益，尋求解決之道及凝聚共識外，更能進一步聯繫會員情感，緊密結合僑心，共創僑團之永續發展，僑務委員會每年皆會協導各地僑團舉辦洲際性、區域性之僑團會議；本資料集內容包括會議召開時間、舉辦之國家、都市等3大類資料。,屆別;召開時間;國家;都市,僑務委員會
歷年採購案件,僑務委員會歷年採購案件,13094,本資料集為本會依政府採購法辦理之歷年採購案件彙整資料。,標案案號;標案名稱;標的分類;招標方式;得標廠商;決標日期;總決標金額,僑務委員會
歷年書刊流通中心贈書情形,歷年書刊流通中心贈書情形,55935,歷年書刊流通中心贈書資料,年度;受贈單位;冊／套數,僑務委員會
歷年決算書,僑務委員會歷年決算書,13257,僑務委員會歷年經費決算情形,資料名稱;下載位置,僑務委員會
歷年海外僑團回國訪問統計表,歷年海外僑團回國訪問統計表,56027,僑務委員會邀請全球具代表性僑團返國參訪，藉增對我國瞭解，擴大友我力量，本資料集內容包含歷年北美、亞太、歐非及中南美地區海外僑團回國訪問團數。,年度;人團;亞洲;美洲(含中美洲);歐洲;大洋洲;非洲;綜合;合計,僑務委員會
歷年海外僑社回國參加工作研討會統計表,歷年海外僑社回國參加工作研討會統計表,56030,本資料集內容包含歷年北美、亞太、歐非及中南美地區海外僑社回國參加工作研討會人數。,年度;亞洲;美洲;北美洲;中南美洲;歐洲;大洋洲;非洲;世界越棉寮;綜合;華裔專業青;合計,僑務委員會
歷年海外僑社工作研討會,歷年海外僑社工作研討會,7034,僑務委員會為培訓、組織僑社新生代幹部及加強海外專業青年聯繫服務，每年皆舉辦海外僑社工作研討會、海外專業青年邀訪，以溝通僑務觀念，凝聚僑社共識及促進僑社幹部間橫向交流聯繫；本資料集內容包括會議召開年別、期別、期數及參加人數等4大類資料。,年別(民國);期次數;參加人數,僑務委員會
歷年海外各文教中心績效統計,歷年海外各文教中心績效統計,46776,本資料集主要內容包括103至106年海外各文教中心依場地使用類別及依主辦單位區分之活動場次及人次。,年度;文教中心;分類;僑團聯繫;僑教藝文;節慶紀念;僑商經貿;其他活動類別(確實無法歸類者);中心自辦;僑團主辦;中心與僑團合辦;其他單位主辦,僑務委員會
歷年海外臺灣僑民人數,歷年海外臺灣僑民人數,9732,係指從臺灣(即臺澎金馬)移出之僑民及其後代。,僑居地別;年別;人數-千人;男性百分比;女性百分比,僑務委員會
歷年海外青年技術訓練班學生報到入學人數統計,歷年海外青年技術訓練班學生報到入學人數統計－按地區別分,46787,本資料集內容包括歷年各僑區海青班入學學生人數。,年度;期別;人數;港澳;馬來西亞;韓國;緬甸;印尼;寮國;泰國;越南;新加坡;高棉;印度;汶萊;馬拉加西;菲律濱;帝汶;伊朗;美國;哥斯大黎加;巴拿馬;阿根廷;巴西;多明尼加;秘魯;圭亞那;南非;模里西斯;斐濟;史瓦濟蘭;加拿大;巴拉圭;玻利維亞;約旦;紐西蘭;西班牙;瓜地馬拉;澳大利亞;德國;貝里斯;布里斯本;丹麥;蘇利南;日本;,僑務委員會
歷年海外青年臺灣觀摩團人數統計,歷年海外青年臺灣觀摩團人數統計－按性別分,52280,本資料集內容包含歷年海外青年臺灣觀摩團人數(按性別分)統計。,年度;參加人數;男性人數;女性人數,僑務委員會
歷年獎勵僑務學術論著名單,歷年獎勵僑務學術論著名單,101445,本會為鼓勵國內學者從事有關僑務之研究，提升國內僑務學術研究水準，自107年起辦理獎勵僑務學術論著。本資料集提供各年度獎勵名單，包含年度、類別、姓名、服務機構、論著名稱。,年度;類別;姓名;服務機構;論著名稱,僑務委員會
歷年獎補助資料,僑務委員會歷年獎補助資料,13258,僑務委員會歷年公款補助團體私人情形表,資料名稱;下載位置,僑務委員會
歷年華文教師線上遠距研習班學員人數,歷年華文教師線上遠距研習班學員人數,56062,本資料集提供僑務委員會歷年華文教師線上遠距研習班參訓人數。,年度;地區;國家;參訓人數,僑務委員會
歷年補助僑生醫療急難及喪葬慰問金情形,歷年補助僑生醫療急難及喪葬慰問金情形,48212,本資料集主要內容包括歷年度補助僑生醫療急難及喪葬慰問金情形。,年度;補助人次;總計金額;馬來西亞僑生;港澳地區僑生;其它地區僑生,僑務委員會
歷年補助清寒在學僑生參加全民健康保險人次,歷年補助清寒在學僑生參加全民健康保險人次,48211,本資料集內容包含歷年補助清寒在學僑生參加全民健康保險人次及金額。,年度;每年補助人次;使用經費-千元,僑務委員會
歷年預算書,僑務委員會歷年預算書,12666,僑務委員會歷年預算編列情形,資料名稱;下載位置,僑務委員會
海外信用保證基金承保情形,海外信用保證基金承保情形─按新興市場地區別分,46785,本資料集主要內容包括海外信用保證基金承保案件按新興市場地區別分類之承保情形,國家別;件數;融資金額(美元);保證金額(美元);截止日期,僑務委員會
海外信用保證基金承保案件統計,海外信用保證基金承保案件統計,6111,配合政府輔導台商赴海外投資之政策，對經濟部核准或核備在國外設立之台商企業提供信用保證業務；本資料集內容包括歷年僑民創業貸款、僑營事業貸款、融資金額及保證金額等4大類資料。,年 度 別;件數;融資金額（單位：美元）;保證金額（單位：美元）,僑務委員會
海外信用保證基金累計承保情形,海外信用保證基金累計承保情形─按地區別分,46784,本資料集主要內容包括海外信用保證基金歷年累計承保案件按地區別分類之承保情形,洲別;地區別;件數;融資金額(美元);保證金額(美元);統計期間,僑務委員會
海外信用保證基金累計承保案件,海外信用保證基金累計承保案件─按行業別分,46783,本資料集主要內容包括海外信用保證基金歷年累計承保案件按行業別分之承保情形,行業別;件數;融資金額（美元）;保證金額（美元）;統計期間（起）;統計期間（迄）,僑務委員會
海外僑商各項會議參加人數,海外僑商各項會議參加人數—按年別分,7025,為整合在海外各地成立之臺灣商會，期凝聚臺商整體力量配合政府政策，促進全球各地經貿交流與投資合作，僑務委員會積極輔導世界性及6個洲際性臺灣商會聯合總會舉辦各項活動；本資料集內容包括海外僑商參加世界臺灣商會聯合總會、洲際性台灣商會聯合總會、世界華商經貿會議、世華金融聯誼會、世界華商藥會聯誼會、世界華商航業聯誼會及世華觀光事業聯誼會等7大類資料。,年度;世界臺灣商會聯合總會;洲際性臺灣商會聯合總會;世界華商經貿會議;世華金融聯誼會;世界華商藥業聯誼會;世界華商航業聯誼會;世華觀光事業聯誼會,僑務委員會
